Transport,Start,End,Distance
台北捷運,科技大樓,芝山,10.86
台北捷運,科技大樓,明德,11.74
台北捷運,科技大樓,石牌,12.34
台北捷運,科技大樓,唭哩岸,13.6
台北捷運,科技大樓,奇岩,14.43
台北捷運,科技大樓,北投,15.19
台北捷運,科技大樓,新北投,16.22
台北捷運,科技大樓,復興崗,16.8
台北捷運,科技大樓,忠義,18.25
台北捷運,科技大樓,關渡,19.12
台北捷運,科技大樓,竹圍,21.26
台北捷運,科技大樓,紅樹林,23.17
台北捷運,科技大樓,淡水,25.26
台北捷運,科技大樓,頂埔,19.98
台北捷運,科技大樓,永寧,18.03
台北捷運,科技大樓,土城,16.92
台北捷運,科技大樓,海山,15.46
台北捷運,科技大樓,亞東醫院,13.81
台北捷運,科技大樓,府中,12.53
台北捷運,科技大樓,板橋,11.88
台北捷運,科技大樓,新埔,10.6
台北捷運,科技大樓,江子翠,9.74
台北捷運,科技大樓,龍山寺,6.66
台北捷運,科技大樓,西門,5.34
台北捷運,科技大樓,善導寺,3.7
台北捷運,科技大樓,忠孝新生,2.76
台北捷運,科技大樓,忠孝復興,1.64
台北捷運,科技大樓,忠孝敦化,2.31
台北捷運,科技大樓,國父紀念館,3.03
台北捷運,科技大樓,市政府,3.88
台北捷運,科技大樓,永春,4.86
台北捷運,科技大樓,後山埤,5.68
台北捷運,科技大樓,昆陽,7.04
台北捷運,科技大樓,南港,8.46
台北捷運,科技大樓,南港展覽館,9.55
台北捷運,科技大樓,象山,3.46
台北捷運,科技大樓,台北101/世貿,2.73
台北捷運,科技大樓,信義安和,1.73
台北捷運,科技大樓,大安,0.75
台北捷運,科技大樓,大安森林公園,1.53
台北捷運,科技大樓,北門,6.16
台北捷運,科技大樓,中山,5.04
台北捷運,科技大樓,松江南京,3.9
台北捷運,科技大樓,南京復興,2.91
台北捷運,科技大樓,台北小巨蛋,3.85
台北捷運,科技大樓,南京三民,5.04
台北捷運,科技大樓,松山,6.4
台北捷運,科技大樓,輔大,14.99
台北捷運,科技大樓,新莊,13.25
台北捷運,科技大樓,頭前庄,12.23
台北捷運,科技大樓,先嗇宮,11.69
台北捷運,科技大樓,三重,9.97
台北捷運,科技大樓,菜寮,9.1
台北捷運,科技大樓,台北橋,8.11
台北捷運,科技大樓,大橋頭,6.78
台北捷運,科技大樓,民權西路,6.12
台北捷運,科技大樓,中山國小,5.64
台北捷運,科技大樓,行天宮,4.7
台北捷運,科技大樓,松江南京,3.9
台北捷運,科技大樓,忠孝新生,2.76
台北捷運,科技大樓,東門,2.2
台北捷運,科技大樓,蘆洲,12.79
台北捷運,科技大樓,三民高中,11.62
台北捷運,科技大樓,徐匯中學,10.72
台北捷運,科技大樓,三和國中,9.89
台北捷運,科技大樓,三重國小,8.66
台北捷運,科技大樓,迴龍,17.76
台北捷運,科技大樓,丹鳳,16.36
台北捷運,科技大樓,大坪林,9.33
台北捷運,科技大樓,十四張,10.88
台北捷運,科技大樓,秀朗橋,10.31
台北捷運,科技大樓,景平,9.41
台北捷運,科技大樓,景安,8.33
台北捷運,科技大樓,中和,9.85
台北捷運,科技大樓,橋和,10.48
台北捷運,科技大樓,中原,11.22
台北捷運,科技大樓,板新,12.63
台北捷運,科技大樓,板橋,11.88
台北捷運,科技大樓,新埔民生,10.6
台北捷運,科技大樓,頭前庄,12.23
台北捷運,科技大樓,幸福,13.39
台北捷運,科技大樓,新北產業園區,14.63
台北捷運,六張犁,松山機場,6.45
台北捷運,六張犁,中山國中,4.97
台北捷運,六張犁,南京復興,4.04
台北捷運,六張犁,忠孝復興,2.77
台北捷運,六張犁,大安,1.88
台北捷運,六張犁,科技大樓,1.14
台北捷運,六張犁,六張犁,0
台北捷運,六張犁,麟光,0.82
台北捷運,六張犁,辛亥,2.42
台北捷運,六張犁,萬芳醫院,3.18
台北捷運,六張犁,萬芳社區,4.32
台北捷運,六張犁,木柵,4.84
台北捷運,六張犁,動物園,5.52
台北捷運,六張犁,大直,9.04
台北捷運,六張犁,劍南路,10.36
台北捷運,六張犁,西湖,11.65
台北捷運,六張犁,港墘,12.48
台北捷運,六張犁,文德,13.49
台北捷運,六張犁,內湖,14.62
台北捷運,六張犁,大湖公園,14.85
台北捷運,六張犁,葫洲,13.22
台北捷運,六張犁,東湖,12.37
台北捷運,六張犁,南港軟體園區,11.33
台北捷運,六張犁,南港展覽館,10.69
台北捷運,六張犁,小碧潭,13.25
台北捷運,六張犁,新店,13.32
台北捷運,六張犁,新店區公所,12.21
台北捷運,六張犁,七張,11.31
台北捷運,六張犁,大坪林,10.46
台北捷運,六張犁,景美,9.31
台北捷運,六張犁,萬隆,8.25
台北捷運,六張犁,公館,6.69
台北捷運,六張犁,台電大樓,5.79
台北捷運,六張犁,古亭,4.91
台北捷運,六張犁,中正紀念堂,4.9
台北捷運,六張犁,小南門,5.66
台北捷運,六張犁,頂溪,7.05
台北捷運,六張犁,永安市場,8.38
台北捷運,六張犁,景安,9.46
台北捷運,六張犁,南勢角,10.27
台北捷運,六張犁,台大醫院,5.89
台北捷運,六張犁,台北車站,5.51
台北捷運,六張犁,台北車站,5.51
台北捷運,六張犁,中山,6.17
台北捷運,六張犁,雙連,6.72
台北捷運,六張犁,民權西路,7.25
台北捷運,六張犁,圓山,8.28
台北捷運,六張犁,劍潭,9.8
台北捷運,六張犁,士林,10.89
台北捷運,六張犁,芝山,11.99
台北捷運,六張犁,明德,12.87
台北捷運,六張犁,石牌,13.47
台北捷運,六張犁,唭哩岸,14.73
台北捷運,六張犁,奇岩,15.56
台北捷運,六張犁,北投,16.32
台北捷運,六張犁,新北投,17.35
台北捷運,六張犁,復興崗,17.93
台北捷運,六張犁,忠義,19.38
台北捷運,六張犁,關渡,20.25
台北捷運,六張犁,竹圍,22.39
台北捷運,六張犁,紅樹林,24.3
台北捷運,六張犁,淡水,26.39
台北捷運,六張犁,頂埔,21.11
台北捷運,六張犁,永寧,19.17
台北捷運,六張犁,土城,18.06
台北捷運,六張犁,海山,16.59
台北捷運,六張犁,亞東醫院,14.95
台北捷運,六張犁,府中,13.67
台北捷運,六張犁,板橋,13.01
台北捷運,六張犁,新埔,11.74
台北捷運,六張犁,江子翠,10.87
台北捷運,六張犁,龍山寺,7.79
台北捷運,六張犁,西門,6.48
台北捷運,六張犁,善導寺,4.83
台北捷運,六張犁,忠孝新生,3.89
台北捷運,六張犁,忠孝復興,2.77
台北捷運,六張犁,忠孝敦化,3.44
台北捷運,六張犁,國父紀念館,4.17
台北捷運,六張犁,市政府,5.01
台北捷運,六張犁,永春,6
台北捷運,六張犁,後山埤,6.81
台北捷運,六張犁,昆陽,8.17
台北捷運,六張犁,南港,9.6
台北捷運,六張犁,南港展覽館,10.69
台北捷運,六張犁,象山,4.6
台北捷運,六張犁,台北101/世貿,3.86
台北捷運,六張犁,信義安和,2.87
台北捷運,六張犁,大安,1.88
台北捷運,六張犁,大安森林公園,2.67
台北捷運,六張犁,北門,7.29
台北捷運,六張犁,中山,6.17
台北捷運,六張犁,松江南京,5.03
台北捷運,六張犁,南京復興,4.04
台北捷運,六張犁,台北小巨蛋,4.98
台北捷運,六張犁,南京三民,6.18
台北捷運,六張犁,松山,7.53
台北捷運,六張犁,輔大,16.13
台北捷運,六張犁,新莊,14.39
台北捷運,六張犁,頭前庄,13.37
台北捷運,六張犁,先嗇宮,12.83
台北捷運,六張犁,三重,11.1
台北捷運,六張犁,菜寮,10.23
台北捷運,六張犁,台北橋,9.25
台北捷運,六張犁,大橋頭,7.91
台北捷運,六張犁,民權西路,7.25
台北捷運,六張犁,中山國小,6.78
台北捷運,六張犁,行天宮,5.83
台北捷運,六張犁,松江南京,5.03
台北捷運,六張犁,忠孝新生,3.89
台北捷運,六張犁,東門,3.34
台北捷運,六張犁,蘆洲,13.93
台北捷運,六張犁,三民高中,12.76
台北捷運,六張犁,徐匯中學,11.86
台北捷運,六張犁,三和國中,11.02
台北捷運,六張犁,三重國小,9.79
台北捷運,六張犁,迴龍,18.9
台北捷運,六張犁,丹鳳,17.49
台北捷運,六張犁,大坪林,10.46
台北捷運,六張犁,十四張,12.01
台北捷運,六張犁,秀朗橋,11.45
台北捷運,六張犁,景平,10.55
台北捷運,六張犁,景安,9.46
台北捷運,六張犁,中和,10.99
台北捷運,六張犁,橋和,11.62
台北捷運,六張犁,中原,12.36
台北捷運,六張犁,板新,13.76
台北捷運,六張犁,板橋,13.01
台北捷運,六張犁,新埔民生,11.74
台北捷運,六張犁,頭前庄,13.37
台北捷運,六張犁,幸福,14.52
台北捷運,六張犁,新北產業園區,15.77
台北捷運,麟光,松山機場,7.27
台北捷運,麟光,中山國中,5.79
台北捷運,麟光,南京復興,4.86
台北捷運,麟光,忠孝復興,3.59
台北捷運,麟光,大安,2.7
台北捷運,麟光,科技大樓,1.96
台北捷運,麟光,六張犁,0.82
台北捷運,麟光,麟光,0
台北捷運,麟光,辛亥,1.6
台北捷運,麟光,萬芳醫院,2.36
台北捷運,麟光,萬芳社區,3.5
台北捷運,麟光,木柵,4.01
台北捷運,麟光,動物園,4.7
台北捷運,麟光,大直,9.86
台北捷運,麟光,劍南路,11.19
台北捷運,麟光,西湖,12.47
台北捷運,麟光,港墘,13.3
台北捷運,麟光,文德,14.31
台北捷運,麟光,內湖,15.44
台北捷運,麟光,大湖公園,15.67
台北捷運,麟光,葫洲,14.05
台北捷運,麟光,東湖,13.19
台北捷運,麟光,南港軟體園區,12.15
台北捷運,麟光,南港展覽館,11.51
台北捷運,麟光,小碧潭,14.08
台北捷運,麟光,新店,14.14
台北捷運,麟光,新店區公所,13.03
台北捷運,麟光,七張,12.13
台北捷運,麟光,大坪林,11.28
台北捷運,麟光,景美,10.13
台北捷運,麟光,萬隆,9.07
台北捷運,麟光,公館,7.51
台北捷運,麟光,台電大樓,6.61
台北捷運,麟光,古亭,5.73
台北捷運,麟光,中正紀念堂,5.72
台北捷運,麟光,小南門,6.48
台北捷運,麟光,頂溪,7.87
台北捷運,麟光,永安市場,9.2
台北捷運,麟光,景安,10.28
台北捷運,麟光,南勢角,11.09
台北捷運,麟光,台大醫院,6.71
台北捷運,麟光,台北車站,6.33
台北捷運,麟光,台北車站,6.33
台北捷運,麟光,中山,6.99
台北捷運,麟光,雙連,7.54
台北捷運,麟光,民權西路,8.07
台北捷運,麟光,圓山,9.1
台北捷運,麟光,劍潭,10.62
台北捷運,麟光,士林,11.71
台北捷運,麟光,芝山,12.81
台北捷運,麟光,明德,13.69
台北捷運,麟光,石牌,14.29
台北捷運,麟光,唭哩岸,15.55
台北捷運,麟光,奇岩,16.38
台北捷運,麟光,北投,17.14
台北捷運,麟光,新北投,18.17
台北捷運,麟光,復興崗,18.75
台北捷運,麟光,忠義,20.2
台北捷運,麟光,關渡,21.07
台北捷運,麟光,竹圍,23.21
台北捷運,麟光,紅樹林,25.12
台北捷運,麟光,淡水,27.21
台北捷運,麟光,頂埔,21.94
台北捷運,麟光,永寧,19.99
台北捷運,麟光,土城,18.88
台北捷運,麟光,海山,17.41
台北捷運,麟光,亞東醫院,15.77
台北捷運,麟光,府中,14.49
台北捷運,麟光,板橋,13.83
台北捷運,麟光,新埔,12.56
台北捷運,麟光,江子翠,11.69
台北捷運,麟光,龍山寺,8.61
台北捷運,麟光,西門,7.3
台北捷運,麟光,善導寺,5.65
台北捷運,麟光,忠孝新生,4.71
台北捷運,麟光,忠孝復興,3.59
台北捷運,麟光,忠孝敦化,4.26
台北捷運,麟光,國父紀念館,4.99
台北捷運,麟光,市政府,5.83
台北捷運,麟光,永春,6.82
台北捷運,麟光,後山埤,7.63
台北捷運,麟光,昆陽,8.99
台北捷運,麟光,南港,10.42
台北捷運,麟光,南港展覽館,11.51
台北捷運,麟光,象山,5.42
台北捷運,麟光,台北101/世貿,4.68
台北捷運,麟光,信義安和,3.69
台北捷運,麟光,大安,2.7
台北捷運,麟光,大安森林公園,3.49
台北捷運,麟光,北門,8.11
台北捷運,麟光,中山,6.99
台北捷運,麟光,松江南京,5.85
台北捷運,麟光,南京復興,4.86
台北捷運,麟光,台北小巨蛋,5.8
台北捷運,麟光,南京三民,7
台北捷運,麟光,松山,8.35
台北捷運,麟光,輔大,16.95
台北捷運,麟光,新莊,15.21
台北捷運,麟光,頭前庄,14.19
台北捷運,麟光,先嗇宮,13.65
台北捷運,麟光,三重,11.92
台北捷運,麟光,菜寮,11.06
台北捷運,麟光,台北橋,10.07
台北捷運,麟光,大橋頭,8.74
台北捷運,麟光,民權西路,8.07
台北捷運,麟光,中山國小,7.6
台北捷運,麟光,行天宮,6.65
台北捷運,麟光,松江南京,5.85
台北捷運,麟光,忠孝新生,4.71
台北捷運,麟光,東門,4.16
台北捷運,麟光,蘆洲,14.75
台北捷運,麟光,三民高中,13.58
台北捷運,麟光,徐匯中學,12.68
台北捷運,麟光,三和國中,11.85
台北捷運,麟光,三重國小,10.61
台北捷運,麟光,迴龍,19.72
台北捷運,麟光,丹鳳,18.32
台北捷運,麟光,大坪林,11.28
台北捷運,麟光,十四張,12.83
台北捷運,麟光,秀朗橋,12.27
台北捷運,麟光,景平,11.37
台北捷運,麟光,景安,10.28
台北捷運,麟光,中和,11.81
台北捷運,麟光,橋和,12.44
台北捷運,麟光,中原,13.18
台北捷運,麟光,板新,14.58
台北捷運,麟光,板橋,13.83
台北捷運,麟光,新埔民生,12.56
台北捷運,麟光,頭前庄,14.19
台北捷運,麟光,幸福,15.35
台北捷運,麟光,新北產業園區,16.59
台北捷運,辛亥,松山機場,8.87
台北捷運,辛亥,中山國中,7.39
台北捷運,辛亥,南京復興,6.46
台北捷運,辛亥,忠孝復興,5.19
台北捷運,辛亥,大安,4.3
台北捷運,辛亥,科技大樓,3.55
台北捷運,辛亥,六張犁,2.42
台北捷運,辛亥,麟光,1.6
台北捷運,辛亥,辛亥,0
台北捷運,辛亥,萬芳醫院,0.76
台北捷運,辛亥,萬芳社區,1.9
台北捷運,辛亥,木柵,2.42
台北捷運,辛亥,動物園,3.1
台北捷運,辛亥,大直,11.45
台北捷運,辛亥,劍南路,12.78
台北捷運,辛亥,西湖,14.07
台北捷運,辛亥,港墘,14.89
台北捷運,辛亥,文德,15.9
台北捷運,辛亥,內湖,17.03
台北捷運,辛亥,大湖公園,17.27
台北捷運,辛亥,葫洲,15.64
台北捷運,辛亥,東湖,14.79
台北捷運,辛亥,南港軟體園區,13.75
台北捷運,辛亥,南港展覽館,13.1
台北捷運,辛亥,小碧潭,15.67
台北捷運,辛亥,新店,15.74
台北捷運,辛亥,新店區公所,14.63
台北捷運,辛亥,七張,13.73
台北捷運,辛亥,大坪林,12.88
台北捷運,辛亥,景美,11.73
台北捷運,辛亥,萬隆,10.67
台北捷運,辛亥,公館,9.11
台北捷運,辛亥,台電大樓,8.21
台北捷運,辛亥,古亭,7.33
台北捷運,辛亥,中正紀念堂,7.31
台北捷運,辛亥,小南門,8.08
台北捷運,辛亥,頂溪,9.47
台北捷運,辛亥,永安市場,10.8
台北捷運,辛亥,景安,11.88
台北捷運,辛亥,南勢角,12.69
台北捷運,辛亥,台大醫院,8.3
台北捷運,辛亥,台北車站,7.93
台北捷運,辛亥,台北車站,7.93
台北捷運,辛亥,中山,8.59
台北捷運,辛亥,雙連,9.14
台北捷運,辛亥,民權西路,9.67
台北捷運,辛亥,圓山,10.7
台北捷運,辛亥,劍潭,12.22
台北捷運,辛亥,士林,13.31
台北捷運,辛亥,芝山,14.41
台北捷運,辛亥,明德,15.29
台北捷運,辛亥,石牌,15.89
台北捷運,辛亥,唭哩岸,17.15
台北捷運,辛亥,奇岩,17.98
台北捷運,辛亥,北投,18.74
台北捷運,辛亥,新北投,19.77
台北捷運,辛亥,復興崗,20.35
台北捷運,辛亥,忠義,21.8
台北捷運,辛亥,關渡,22.67
台北捷運,辛亥,竹圍,24.81
台北捷運,辛亥,紅樹林,26.72
台北捷運,辛亥,淡水,28.81
台北捷運,辛亥,頂埔,23.53
台北捷運,辛亥,永寧,21.58
台北捷運,辛亥,土城,20.47
台北捷運,辛亥,海山,19.01
台北捷運,辛亥,亞東醫院,17.36
台北捷運,辛亥,府中,16.08
台北捷運,辛亥,板橋,15.43
台北捷運,辛亥,新埔,14.15
台北捷運,辛亥,江子翠,13.29
台北捷運,辛亥,龍山寺,10.21
台北捷運,辛亥,西門,8.89
台北捷運,辛亥,善導寺,7.25
台北捷運,辛亥,忠孝新生,6.31
台北捷運,辛亥,忠孝復興,5.19
台北捷運,辛亥,忠孝敦化,5.86
台北捷運,辛亥,國父紀念館,6.59
台北捷運,辛亥,市政府,7.43
台北捷運,辛亥,永春,8.41
台北捷運,辛亥,後山埤,9.23
